买入日,代码,名称,开盘净收益,开盘毛收益,收盘净收益,最高毛收益,信号日成交额
2025-05-23,300842,帝科股份,1.2846%,1.4860%,0.0191%,3.3861%,319973300
2025-05-23,600452,涪陵电力,-0.0993%,0.1008%,-2.0123%,0.7055%,932101125
2025-05-23,601069,西部黄金,-3.0179%,-2.8207%,-2.2351%,0.7835%,1014053825
2025-05-23,605167,利柏特,-3.2278%,-3.0309%,7.0279%,9.3860%,371729807
2025-05-26,000409,云鼎科技,-0.2000%,0.0000%,-2.4784%,0.5263%,458277800
2025-05-26,000880,潍柴重机,1.0347%,1.2359%,2.6908%,4.0663%,402838324
2025-05-26,002115,三维通信,0.0602%,0.2604%,2.5317%,5.2083%,359422583
2025-05-26,002326,永太科技,-0.2000%,0.0000%,4.3023%,5.2721%,570795430
2025-05-26,002611,东方精工,-1.0921%,-0.8930%,-1.4976%,0.4871%,897101373
2025-05-26,002654,万润科技,-0.0374%,0.1627%,-1.8254%,0.7322%,633977352
2025-05-26,300468,四方精创,-0.5887%,-0.3891%,0.7441%,1.9455%,640870323
2025-05-26,600059,古越龙山,1.7029%,1.9048%,7.3163%,10.1905%,624509555
2025-05-26,600375,汉马科技,-1.2283%,-1.0294%,0.5346%,1.6176%,672602273
2025-05-26,600577,精达股份,-0.6044%,-0.4049%,-3.5704%,-0.4049%,930570071
2025-05-26,600759,ST洲际,-1.5439%,-1.3453%,-2.4399%,-0.4484%,591681375
2025-05-26,600973,宝胜股份,-0.6077%,-0.4082%,0.6156%,1.6327%,343808865
2025-05-26,603985,恒润股份,-0.2000%,0.0000%,-1.9719%,0.4281%,353869648
2025-05-27,000096,广聚能源,0.3430%,0.5435%,-10.2442%,3.5326%,783069350
2025-05-27,002099,海翔药业,-3.1955%,-2.9985%,-3.9443%,2.9985%,707280138
2025-05-27,002206,海利得,-0.9849%,-0.7857%,0.1925%,1.5714%,333174807
2025-05-27,002326,永太科技,0.2878%,0.4882%,-3.5327%,1.3019%,731376825
2025-05-27,002383,合众思壮,-1.2846%,-1.0858%,-1.8270%,0.6515%,461872976
2025-05-27,002449,国星光电,-0.9667%,-0.7675%,-0.4190%,2.5219%,438013868
2025-05-27,300048,合康新能,-1.6045%,-1.4060%,3.4870%,5.4482%,453358688
2025-05-27,300068,ST南都,-0.8058%,-0.6065%,-3.5659%,-0.0674%,846142948
2025-05-27,300119,瑞普生物,-1.0220%,-0.8229%,-4.4670%,-0.1176%,625486185
2025-05-27,300199,翰宇药业,-1.1891%,-0.9901%,-3.0966%,-0.6365%,596653451
2025-05-27,301078,孩子王,-0.6840%,-0.4846%,-1.5139%,-0.1384%,1482289263
2025-05-27,600216,浙江医药,-0.0502%,0.1499%,1.0727%,2.6976%,849085458
2025-05-27,600389,江山股份,-0.2000%,0.0000%,-2.8673%,0.0000%,484446468
2025-05-27,600592,龙溪股份,-2.5935%,-2.3959%,1.6442%,4.1241%,948692450
2025-05-27,600817,宇通重工,1.9605%,2.1626%,6.1086%,9.1696%,308183285
2025-05-27,605179,一鸣食品,-3.3747%,-3.1780%,1.2264%,2.6713%,441510096
2025-05-27,688290,景业智能,-1.2073%,-1.0084%,-1.8729%,4.9517%,285492735
2025-05-27,688621,阳光诺和,-1.5945%,-1.3959%,-3.1439%,-0.6980%,349368327
2025-05-28,001298,好上好,-0.2000%,0.0000%,1.8810%,3.0988%,303815223
2025-05-28,002134,天津普林,-0.2000%,0.0000%,3.3045%,5.3303%,315398946
2025-05-28,002251,步步高,-1.4225%,-1.2238%,0.3240%,4.3706%,914835154
2025-05-28,002438,江苏神通,-0.6345%,-0.4350%,-0.3738%,2.8708%,379263111
2025-05-28,002533,金杯电工,-0.3958%,-0.1960%,0.1917%,1.9600%,494666213
2025-05-28,300048,合康新能,-2.0625%,-1.8644%,-0.5386%,3.0508%,572678757
2025-05-28,300180,华峰超纤,-0.3415%,-0.1416%,11.5447%,13.5977%,707753636
2025-05-28,300709,精研科技,-0.6330%,-0.4335%,-0.7858%,1.4533%,523731223
2025-05-28,300791,仙乐健康,-1.4833%,-1.2847%,-3.8431%,-0.9531%,335460320
2025-05-28,301339,通行宝,0.1655%,0.3659%,3.0285%,5.0000%,492257700
2025-05-28,301396,宏景科技,-2.2220%,-2.0241%,-2.4868%,-0.4685%,619347697
2025-05-28,600006,东风股份,3.1280%,3.3313%,9.7839%,9.9938%,1202710355
2025-05-28,600577,精达股份,-0.2000%,0.0000%,3.8446%,7.0175%,1034067852
2025-05-28,601890,亚星锚链,-1.9485%,-1.7503%,-0.6662%,0.3501%,551273202
2025-05-28,603009,北特科技,-0.8316%,-0.6323%,-0.3222%,1.2849%,1211833435
2025-05-28,603109,神驰机电,-2.3826%,-2.1848%,-3.5091%,4.8629%,489625383
2025-05-28,605123,派克新材,-1.6989%,-1.5005%,0.1102%,1.1038%,348616752
2025-05-28,688313,仕佳光子,0.1798%,0.3801%,-1.5807%,3.1098%,778729437
2025-05-29,000532,华金资本,-0.2000%,0.0000%,-2.9860%,0.4648%,294489650
2025-05-29,000868,安凯客车,-0.3690%,-0.1692%,-4.2568%,0.5076%,368093586
2025-05-29,002036,联创电子,-1.1336%,-0.9346%,-4.2146%,-0.4673%,621565115
2025-05-29,002095,生意宝,-1.7904%,-1.5920%,-3.6294%,0.8458%,399094876
2025-05-29,002115,三维通信,-1.0829%,-0.8838%,-1.3352%,1.3889%,511558432
2025-05-29,002122,ST汇洲,-1.1536%,-0.9547%,0.0385%,2.3866%,622962443
2025-05-29,002134,天津普林,2.7900%,2.9930%,-0.1560%,2.9930%,327124940
2025-05-29,002210,飞马国际,-0.5827%,-0.3831%,-1.7310%,1.5326%,463293850
2025-05-29,002256,兆新股份,0.9800%,1.1811%,-2.1665%,1.5748%,279232693
2025-05-29,002512,ST达华,-1.0105%,-0.8114%,-3.0369%,-0.6085%,268918832
2025-05-29,002703,浙江世宝,-2.0067%,-1.8086%,-5.2439%,-1.2811%,621267831
2025-05-29,300005,探路者,-1.0431%,-0.8440%,-4.7318%,-0.1055%,536888197
2025-05-29,300075,数字政通,0.8294%,1.0303%,5.0038%,8.6434%,740010009
2025-05-29,300077,国民技术,-2.0193%,-1.8211%,-3.9598%,-1.6997%,1343523434
2025-05-29,300098,高新兴,-1.5500%,-1.3514%,-2.9000%,-0.5792%,518755274
2025-05-29,300199,翰宇药业,-0.9679%,-0.7687%,-0.3396%,3.3543%,774141254
2025-05-29,300322,硕贝德,-0.8108%,-0.6114%,2.0397%,3.1929%,350519475
2025-05-29,300324,旋极信息,-0.7123%,-0.5128%,-3.2738%,-0.5128%,369337272
2025-05-29,300328,宜安科技,-1.9542%,-1.7560%,-5.6474%,-1.1091%,427736253
2025-05-29,300377,赢时胜,-1.3913%,-1.1925%,-2.4549%,-0.4259%,1352716910
2025-05-29,300469,信息发展,0.0548%,0.2550%,-6.1233%,0.2550%,423422700
2025-05-29,300762,上海瀚讯,0.1265%,0.3268%,1.0127%,2.1475%,685450458
2025-05-29,301339,通行宝,-0.0819%,0.1181%,-6.1007%,0.5316%,503705794
2025-05-29,600178,东安动力,0.2715%,0.4719%,-1.5357%,0.7865%,541451117
2025-05-29,600255,鑫科材料,-2.0443%,-1.8462%,-3.5812%,-0.6154%,325503360
2025-05-29,600577,精达股份,-1.4957%,-1.2970%,-5.3828%,-0.9079%,1450601032
2025-05-29,603118,共进股份,-1.4922%,-1.2935%,-5.7665%,-0.2985%,727621641
2025-05-29,605188,国光连锁,-5.1147%,-4.9197%,-10.2343%,-4.9197%,701916478
2025-05-30,000078,ST海王,-2.1137%,-1.9157%,1.7138%,2.2989%,355280480
2025-05-30,000801,四川九洲,0.6002%,0.8010%,1.0311%,2.7110%,846750759
2025-05-30,002100,天康生物,-1.1680%,-0.9690%,-0.0386%,0.3230%,513279917
2025-05-30,002827,高争民爆,-0.5809%,-0.3813%,2.2240%,2.8076%,450922745
2025-05-30,300082,奥克股份,-2.6040%,-2.4064%,11.5530%,15.9091%,388803074
2025-05-30,300290,ST荣科,-3.3314%,-3.1346%,-0.5355%,1.6793%,704048268
2025-05-30,300520,科大国创,-1.0948%,-0.8958%,2.6067%,4.3974%,630558012
2025-05-30,300569,天能重工,-1.7479%,-1.5495%,1.1545%,2.5179%,422286133
2025-05-30,300677,英科医疗,-1.1367%,-0.9377%,-0.5406%,0.7246%,727581339
2025-05-30,300705,九典制药,-1.2275%,-1.0286%,3.5250%,4.7573%,484033461
2025-05-30,301078,孩子王,-2.6656%,-2.4681%,3.9780%,5.0048%,1242265562
2025-05-30,301293,三博脑科,-0.2000%,0.0000%,2.0698%,4.4986%,834305184
2025-05-30,600658,电子城,-1.4974%,-1.2987%,0.2325%,2.3810%,421205438
2025-05-30,603256,宏和科技,-2.3596%,-2.1618%,1.2398%,7.2960%,544009658
2025-05-30,688206,概伦电子,-2.8280%,-2.6307%,9.6206%,14.6764%,905935346
2025-05-30,688302,海创药业-U,-2.2175%,-2.0196%,-3.9217%,1.9608%,457520332
2025-06-03,001298,好上好,0.0031%,0.2032%,-0.4972%,0.7548%,338542899
2025-06-03,001337,四川黄金,-1.7615%,-1.5632%,-0.4110%,0.9294%,513828919
2025-06-03,002023,海特高新,-1.5598%,-1.3612%,-2.3756%,-0.9982%,698360027
2025-06-03,002484,江海股份,0.8127%,1.0137%,1.3990%,3.0945%,763822769
2025-06-03,002685,华东重机,0.8771%,1.0782%,-1.9502%,1.7520%,526775016
2025-06-03,300007,汉威科技,-0.7511%,-0.5517%,0.3512%,1.3793%,958366367
2025-06-03,300203,聚光科技,-0.6233%,-0.4237%,1.6344%,5.0847%,473194355
2025-06-03,300355,蒙草生态,-0.6629%,-0.4634%,-1.5887%,0.0000%,325566574
2025-06-03,300705,九典制药,-0.2000%,0.0000%,-0.2619%,0.9297%,510311687
2025-06-03,300725,药石科技,0.7095%,0.9104%,1.2211%,2.6742%,440548848
2025-06-03,301078,孩子王,-1.9750%,-1.7768%,2.9556%,4.0800%,1347210067
2025-06-03,600158,中体产业,-0.5521%,-0.3525%,-0.2000%,1.2926%,444202080
2025-06-03,600523,贵航股份,-0.2000%,0.0000%,-0.8930%,0.6244%,395536977
2025-06-03,600633,浙数文化,-1.8854%,-1.6871%,-2.4217%,-0.5368%,1082177262
2025-06-03,600884,杉杉股份,1.4378%,1.6393%,5.3431%,7.0618%,738440339
2025-06-03,601020,华钰矿业,-0.7953%,-0.5959%,0.8121%,2.1453%,722987746
2025-06-03,603229,奥翔药业,-0.2000%,0.0000%,-1.1787%,0.3266%,425219928
2025-06-03,603535,嘉诚国际,0.1817%,0.3820%,9.8187%,10.0287%,404199840
2025-06-03,688552,航天南湖,-0.9547%,-0.7555%,0.5246%,2.8104%,591738213
2025-06-03,688621,阳光诺和,-0.7024%,-0.5030%,-1.7593%,1.2661%,466782327
2025-06-04,000045,深纺织Ａ,-0.2877%,-0.0879%,-3.2719%,-0.0879%,272839538
2025-06-04,000558,天府文旅,-0.6791%,-0.4796%,0.0396%,3.1175%,434897000
2025-06-04,000572,海马汽车,-0.6779%,-0.4785%,-0.4389%,0.9569%,355759770
2025-06-04,000676,智度股份,1.7343%,1.9362%,3.5548%,4.4419%,834250993
2025-06-04,000852,石化机械,-0.3532%,-0.1534%,0.4129%,2.7607%,328168572
2025-06-04,002166,莱茵生物,-1.3108%,-1.1119%,-3.5324%,-0.6177%,354274212
2025-06-04,002617,露笑科技,-0.2000%,0.0000%,0.4205%,1.7391%,1238189386
2025-06-04,002733,雄韬股份,-0.3955%,-0.1958%,0.9084%,1.8273%,305103442
2025-06-04,002987,京北方,-1.1492%,-0.9502%,3.5561%,9.8296%,1002582703
2025-06-04,300127,银河磁体,-0.9390%,-0.7398%,0.2928%,4.8089%,387995108
2025-06-04,300859,西域旅游,-0.8503%,-0.6510%,-2.5761%,1.3520%,484515242
2025-06-04,301078,孩子王,2.5404%,2.7430%,-6.5728%,2.8706%,1371725251
2025-06-04,301526,国际复材,0.0595%,0.2597%,-1.4974%,0.5195%,307409873
2025-06-04,600279,重庆港,0.1196%,0.3198%,-2.5964%,4.1580%,387991284
2025-06-04,600490,鹏欣资源,0.4722%,0.6728%,-1.0961%,2.2427%,570800792
2025-06-04,601890,亚星锚链,-0.9892%,-0.7901%,-2.2295%,0.0000%,630260939
2025-06-04,603630,拉芳家化,0.1812%,0.3815%,-9.8046%,1.7550%,507107298
2025-06-04,603883,老百姓,0.7520%,0.9529%,7.6658%,8.3751%,904219619
2025-06-04,605488,福莱新材,-1.2379%,-1.0390%,-1.9393%,1.2356%,720826176
2025-06-05,000676,智度股份,-1.6255%,-1.4270%,-3.9284%,-0.6586%,1096055275
2025-06-05,001339,智微智能,-0.0358%,0.1643%,1.6000%,3.7920%,321418406
2025-06-05,002015,协鑫能科,-1.9828%,-1.7847%,-1.1508%,3.5693%,946181970
2025-06-05,002031,巨轮智能,-1.7048%,-1.5064%,-2.7466%,-1.0429%,1464231682
2025-06-05,002046,国机精工,-1.2565%,-1.0576%,-2.7481%,-0.4355%,612958950
2025-06-05,002121,科陆电子,-0.3943%,-0.1946%,-2.1435%,-0.1946%,372371395
2025-06-05,002446,盛路通信,-0.3431%,-0.1433%,-1.4881%,0.5731%,418897437
2025-06-05,002536,飞龙股份,0.0110%,0.2111%,-3.0824%,0.8445%,383562200
2025-06-05,002609,捷顺科技,-2.4508%,-2.2531%,-3.9813%,0.3605%,387258229
2025-06-05,002730,电光科技,-0.5442%,-0.3446%,-0.7164%,2.0103%,453055720
2025-06-05,300053,航宇微,-0.5029%,-0.3033%,-1.6390%,2.9568%,641388863
2025-06-05,300129,泰胜风能,-1.7326%,-1.5342%,-3.8225%,0.5579%,450915964
2025-06-05,300170,汉得信息,-0.6471%,-0.4476%,-0.0882%,1.0629%,1209548443
2025-06-05,300287,飞利信,0.3469%,0.5474%,-0.5645%,1.2774%,522836657
2025-06-05,300342,天银机电,-0.2000%,0.0000%,-0.4392%,2.6347%,519321655
2025-06-05,300352,ST信源,-1.6938%,-1.4953%,1.4806%,4.8598%,466972401
2025-06-05,300403,汉宇集团,-0.7313%,-0.5319%,-2.3255%,-0.1330%,415764648
2025-06-05,300475,香农芯创,-0.8507%,-0.6514%,3.6395%,4.7552%,697110721
2025-06-05,300579,数字认证,-1.4056%,-1.2068%,1.1731%,5.4978%,468771923
2025-06-05,300643,万通智控,-1.4528%,-1.2541%,-4.4180%,-0.0836%,391675348
2025-06-05,300657,弘信电子,-0.2000%,0.0000%,1.9119%,4.7943%,765175950
2025-06-05,300682,朗新科技,-2.4140%,-2.2163%,-6.9467%,0.5759%,1271553910
2025-06-05,300762,上海瀚讯,-0.2000%,0.0000%,-1.3467%,1.4128%,982415385
2025-06-05,300895,铜牛信息,0.1949%,0.3953%,4.3061%,7.5099%,397819188
2025-06-05,301205,联特科技,-0.2968%,-0.0969%,0.6853%,1.4954%,498090472
2025-06-05,301536,星宸科技,0.1776%,0.3779%,3.8897%,9.1165%,1007897905
2025-06-05,600110,诺德股份,-0.7370%,-0.5376%,-1.2741%,3.4946%,517481340
2025-06-05,600345,长江通信,-0.1592%,0.0408%,2.5281%,3.4644%,290426213
2025-06-05,600446,金证股份,-1.3158%,-1.1170%,-3.7825%,1.1170%,1066040403
2025-06-05,600590,泰豪科技,-1.7540%,-1.5556%,-2.7103%,-0.5983%,477288582
2025-06-05,600797,浙大网新,0.8331%,1.0341%,1.2464%,4.6536%,930991296
2025-06-05,603305,旭升集团,-1.5211%,-1.3225%,-2.0349%,-0.5878%,1107407717
2025-06-05,603666,亿嘉和,-0.6650%,-0.4655%,-1.4309%,3.0394%,428848604
2025-06-05,603767,中马传动,-0.5980%,-0.3984%,-2.8723%,-0.3984%,493249458
2025-06-05,688321,微芯生物,-1.4867%,-1.2880%,-2.1300%,-0.8587%,527098323
2025-06-05,688518,联赢激光,0.0922%,0.2924%,3.6558%,6.4912%,300858233
2025-06-06,000045,深纺织Ａ,-1.1587%,-0.9597%,0.5845%,2.7918%,274127132
2025-06-06,000525,红太阳,-1.7974%,-1.5990%,4.8381%,5.0431%,687785269
2025-06-06,002093,国脉科技,-0.2000%,0.0000%,3.6687%,4.7527%,831835850
2025-06-06,300475,香农芯创,1.8054%,2.0073%,1.9620%,2.6346%,855058682
2025-06-06,300925,法本信息,-1.1064%,-0.9074%,0.4346%,1.8148%,699363652
2025-06-06,600279,重庆港,-2.3980%,-2.2002%,-0.8280%,-0.6286%,494958261
2025-06-06,600490,鹏欣资源,-2.3912%,-2.1935%,-1.2956%,-0.2193%,462906159
2025-06-06,603166,福达股份,-0.2000%,0.0000%,-3.3774%,0.6361%,547406956
2025-06-06,605123,派克新材,0.4964%,0.6971%,-0.5323%,1.1090%,413736058
2025-06-06,688503,聚和材料,-0.4252%,-0.2255%,1.6305%,2.5371%,613310685
2025-06-06,688518,联赢激光,-1.3812%,-1.1824%,0.0251%,3.0405%,487548406
2025-06-09,000756,新华制药,0.0617%,0.2620%,-0.2654%,1.8991%,461602863
2025-06-09,002093,国脉科技,-1.0464%,-0.8473%,-3.9244%,-0.8473%,902032036
2025-06-09,002122,ST汇洲,8.0271%,8.2353%,9.9076%,10.1176%,635608956
2025-06-09,002354,天娱数科,-0.2000%,0.0000%,-2.3158%,0.1513%,874570290
2025-06-09,002645,华宏科技,0.0303%,0.2305%,1.4933%,4.4068%,343411146
2025-06-09,002827,高争民爆,-1.0124%,-0.8133%,-2.1061%,-0.2502%,692489245
2025-06-09,002881,美格智能,-0.8842%,-0.6849%,-4.3054%,-0.3853%,785783988
2025-06-09,300063,天龙集团,-0.0803%,0.1198%,-0.2000%,0.8383%,312291930
2025-06-09,300170,汉得信息,0.2296%,0.4300%,-1.6497%,1.6662%,1474238698
2025-06-09,300201,海伦哲,-0.0097%,0.1904%,-2.4829%,0.7618%,363544609
2025-06-09,300261,雅本化学,-0.5832%,-0.3836%,0.0555%,4.8593%,515613659
2025-06-09,300348,长亮科技,-1.1004%,-0.9013%,-3.5246%,-0.4853%,980298688
2025-06-09,300355,蒙草生态,-1.9389%,-1.7406%,-2.8083%,0.4352%,591148287
2025-06-09,300429,强力新材,-0.9947%,-0.7955%,-3.0610%,-0.0796%,346554649
2025-06-09,300638,广和通,-1.1714%,-0.9724%,-4.9450%,-0.0748%,1143229712
2025-06-09,300725,药石科技,-0.3109%,-0.1111%,-0.0890%,2.1105%,474615276
2025-06-09,300758,七彩化学,-0.7688%,-0.5694%,1.0642%,4.9351%,320852241
2025-06-09,300793,佳禾智能,-2.1805%,-1.9825%,-5.2678%,-0.9329%,532570500
2025-06-09,300820,英杰电气,-0.0123%,0.1879%,-3.2447%,4.3630%,330512216
2025-06-09,600366,宁波韵升,0.2707%,0.4711%,0.9766%,2.3554%,464915241
2025-06-09,600577,精达股份,0.5877%,0.7884%,4.1321%,7.4901%,969751185
2025-06-09,600744,华银电力,-0.2000%,0.0000%,2.3561%,4.0512%,523026956
2025-06-09,603108,润达医疗,0.4649%,0.6656%,-2.8595%,0.7765%,577265144
2025-06-09,603322,超讯科技,-0.4434%,-0.2437%,-3.2191%,0.2925%,484199404
2025-06-09,603666,亿嘉和,-1.8112%,-1.6129%,-2.6169%,0.8065%,512383915
2025-06-09,688321,微芯生物,-0.2842%,-0.0844%,-4.0355%,0.4641%,612849384
2025-06-09,688488,艾迪药业,3.7847%,3.9886%,9.4058%,12.3932%,298266429
2025-06-10,000524,岭南控股,0.5323%,0.7330%,0.6136%,2.0360%,582846658
2025-06-10,003010,若羽臣,-1.6453%,-1.4468%,2.5154%,2.8531%,533283278
2025-06-10,300087,ST荃银,-2.3990%,-2.2013%,-1.6660%,-0.5241%,696213430
2025-06-10,300769,德方纳米,-0.4341%,-0.2343%,-0.6682%,2.8122%,552143338
2025-06-10,301048,金鹰重工,-1.8467%,-1.6484%,-2.0296%,0.9158%,320955714
2025-06-10,301058,中粮科工,-0.3779%,-0.1781%,-1.9791%,-0.1781%,389397680
2025-06-10,600397,江钨装备,-0.8518%,-0.6525%,5.8299%,8.1566%,588041735
2025-06-10,600501,航天晨光,-0.2989%,-0.0990%,-1.0407%,0.4455%,431732904
2025-06-10,600691,潞化科技,-1.9224%,-1.7241%,2.3837%,3.4483%,308579960
2025-06-10,601500,通用股份,1.0593%,1.2605%,-0.8296%,1.8908%,376729821
2025-06-10,603127,昭衍新药,-1.0629%,-0.8638%,-1.7736%,-0.1016%,1035753754
2025-06-10,603166,福达股份,-0.2000%,0.0000%,3.4931%,6.7669%,802794482
2025-06-10,605123,派克新材,-0.0939%,0.1062%,1.4666%,2.0928%,429502685
2025-06-10,688025,杰普特,0.1201%,0.3203%,1.5779%,4.0933%,343724051
2025-06-11,000712,锦龙股份,-1.4468%,-1.2480%,-1.0571%,1.0140%,710759601
2025-06-11,300031,宝通科技,-0.3595%,-0.1597%,-1.7958%,0.2396%,616328919
2025-06-11,300507,苏奥传感,-1.1070%,-0.9079%,0.0592%,1.6861%,313730385
2025-06-11,300618,寒锐钴业,-0.2000%,0.0000%,0.1550%,1.0660%,508074754
2025-06-11,300792,壹网壹创,-0.3170%,-0.1171%,4.5591%,5.1933%,275387518
2025-06-11,300814,中富电路,-2.1034%,-1.9053%,-5.4191%,-1.4444%,528606400
2025-06-11,300918,南山智尚,-1.2970%,-1.0982%,-1.0228%,0.8694%,706942231
2025-06-11,600884,杉杉股份,0.6326%,0.8333%,2.5354%,4.0476%,868948140
2025-06-11,603166,福达股份,-0.9847%,-0.7855%,-2.0712%,1.8127%,725399704
2025-06-11,603920,世运电路,-0.7693%,-0.5699%,-0.6554%,1.5957%,1449841553
2025-06-11,688503,聚和材料,-1.2325%,-1.0336%,-1.2051%,0.6114%,465808533
2025-06-11,688656,浩欧博,-0.2000%,0.0000%,11.0002%,16.5101%,383241219
2025-06-12,000970,中科三环,0.3466%,0.5471%,-4.1038%,1.0160%,1243100408
2025-06-12,001236,弘业期货,-1.4007%,-1.2019%,-7.8661%,-0.7396%,718532106
2025-06-12,001337,四川黄金,2.9604%,3.1635%,5.5461%,8.8743%,632425498
2025-06-12,002057,中钢天源,-0.8820%,-0.6827%,-2.9282%,0.5690%,534301732
2025-06-12,002093,国脉科技,-1.7133%,-1.5149%,-3.8993%,-0.5050%,1039338211
2025-06-12,002512,ST达华,-1.5658%,-1.3672%,-6.0535%,-0.9766%,446812900
2025-06-12,002664,信质集团,-0.6018%,-0.4022%,-3.8162%,1.9105%,497773719
2025-06-12,002785,万里石,-1.3991%,-1.2004%,0.5687%,3.1702%,419213496
2025-06-12,300027,ST华谊,-1.6637%,-1.4652%,-5.3230%,-1.0989%,465181857
2025-06-12,300248,新开普,2.7876%,2.9905%,2.5690%,8.5339%,472174460
2025-06-12,300682,朗新科技,7.2414%,7.4488%,4.5129%,11.7939%,1126189524
2025-06-12,600676,久事动娱,-1.4133%,-1.2146%,-4.2445%,-0.6073%,413880401
2025-06-12,603127,昭衍新药,-1.0915%,-0.8924%,-2.7755%,2.2806%,735992816
2025-06-12,603169,兰石重装,-2.3535%,-2.1557%,3.2696%,7.5449%,934807170
2025-06-12,603194,中力股份,-3.4499%,-3.2532%,-2.4372%,1.7445%,616843535
2025-06-12,603619,中曼石油,10.1653%,10.3756%,10.1653%,10.3756%,598292373
2025-06-12,688205,德科立,-1.8854%,-1.6871%,-0.9354%,2.0859%,586565185
2025-06-12,688320,禾川科技,-1.6910%,-1.4925%,-2.8625%,1.1301%,385047355
2025-06-12,688428,诺诚健华,-1.2615%,-1.0627%,2.0331%,3.8109%,382497111
2025-06-12,688601,力芯微,-0.6624%,-0.4630%,-1.5617%,2.5977%,268269142
2025-06-13,000096,广聚能源,2.6442%,2.8470%,1.6487%,7.8292%,362577330
2025-06-13,000561,烽火电子,-0.0904%,0.1096%,-1.5144%,0.3289%,602486309
2025-06-13,000852,石化机械,0.9600%,1.1611%,-0.4899%,2.3222%,477530494
2025-06-13,000905,厦门港务,-2.0746%,-1.8765%,1.1909%,2.2397%,395254896
2025-06-13,002208,合肥城建,1.7071%,1.9090%,9.7754%,9.9853%,327602478
2025-06-13,002440,闰土股份,-2.6158%,-2.4182%,-2.1072%,-1.0182%,512526113
2025-06-13,300323,华灿光电,-2.6021%,-2.4045%,0.9305%,1.5559%,513579656
2025-06-13,300327,中颖电子,-2.0378%,-1.8397%,-1.1393%,0.3679%,712672029
2025-06-13,300337,银邦股份,-1.6030%,-1.4045%,-1.2289%,-0.2809%,645787956
2025-06-13,301050,雷电微力,-0.0187%,0.1815%,-0.8042%,0.9073%,624509861
2025-06-13,601606,长城军工,0.5464%,0.7470%,0.4717%,2.0170%,557827164
2025-06-13,601975,招商南油,-0.5589%,-0.3593%,-1.2768%,0.7186%,682833842
2025-06-13,688543,国科军工,-0.0922%,0.1078%,-1.4590%,0.6417%,608892172
2025-06-13,688658,悦康药业,2.3527%,2.5552%,15.7539%,16.1440%,614668454
2025-06-16,002134,天津普林,-1.1672%,-0.9682%,-2.5214%,2.0527%,347003688
2025-06-16,002401,中远海科,-1.5099%,-1.3113%,-0.2000%,1.1146%,316639093
2025-06-16,002446,盛路通信,-0.2000%,0.0000%,-0.6293%,0.4298%,438674508
2025-06-16,002530,金财互联,-0.2000%,0.0000%,1.0703%,2.7387%,393853969
2025-06-16,002765,蓝黛科技,-0.1270%,0.0730%,0.8946%,2.5566%,484228951
2025-06-16,002785,万里石,5.5646%,5.7704%,3.3993%,9.9883%,547364977
2025-06-16,300031,宝通科技,-0.5687%,-0.3692%,-1.8390%,0.0410%,508123935
2025-06-16,300123,ST亚光,-0.8000%,-0.6006%,-2.1500%,-0.3003%,467942662
2025-06-16,300315,掌趣科技,-0.2000%,0.0000%,-0.7419%,1.0850%,1122258520
2025-06-16,300380,安硕信息,1.0225%,1.2237%,0.0145%,4.8519%,386060502
2025-06-16,300917,特发服务,-0.4145%,-0.2147%,-1.7493%,0.2625%,438349987
2025-06-16,601069,西部黄金,-3.5234%,-3.3267%,-3.2539%,-0.2248%,1383961660
2025-06-16,603063,禾望电气,0.2207%,0.4211%,-2.7565%,0.5831%,718164353
2025-06-16,603093,南华期货,-0.2461%,-0.0461%,-8.2610%,-0.0461%,883692557
2025-06-16,603322,超讯科技,2.0230%,2.2252%,-10.1922%,4.9791%,557812118
2025-06-17,000555,神州信息,0.4720%,0.6726%,-1.0213%,2.9148%,1217501426
2025-06-17,000968,蓝焰控股,1.5840%,1.7857%,-1.9839%,2.3352%,353120675
2025-06-17,002046,国机精工,-0.5581%,-0.3586%,-1.0357%,-0.2390%,550078260
2025-06-17,002052,同洲电子,-2.2617%,-2.0638%,-9.3840%,-0.2814%,428815422
2025-06-17,002438,江苏神通,-0.4112%,-0.2114%,0.5181%,2.2410%,307750737
2025-06-17,002827,高争民爆,-1.0184%,-0.8192%,-10.2391%,-0.8192%,721677287
2025-06-17,300153,科泰电源,-1.1301%,-0.9310%,4.8984%,8.5517%,856653561
2025-06-17,300302,同有科技,-0.8805%,-0.6812%,7.4219%,10.5586%,305870718
2025-06-17,300328,宜安科技,-0.5805%,-0.3810%,2.7495%,3.0476%,448553748
2025-06-17,300475,香农芯创,-0.2000%,0.0000%,6.3574%,8.1543%,783890967
2025-06-17,300709,精研科技,-0.2263%,-0.0264%,2.8345%,3.4601%,372651991
2025-06-17,300722,新余国科,-1.3627%,-1.1639%,3.0945%,7.7271%,506226964
2025-06-17,300859,西域旅游,-1.5822%,-1.3836%,-2.4870%,0.0000%,374605213
2025-06-17,600391,航发科技,-0.8077%,-0.6084%,-1.8713%,0.4943%,565437683
