序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
215,600905,三峡能源,2022-02-24,6.58,2022-03-09,6.444,75900,-2.1724%,-10855.52,9,信号
216,002354,天娱数科,2022-02-25,5.103,2022-03-16,4.638,40100,-9.2014%,-18836.58,13,信号
217,300204,舒泰神,2022-02-25,19.39,2022-03-29,22.539,25700,16.1246%,80391.42,22,信号
218,600011,华能国际,2022-03-01,7.834,2022-03-15,6.727,36500,-14.2203%,-40681.45,10,信号
219,600519,贵州茅台,2022-03-03,1623.67,2022-04-26,1479.649,300,-8.9612%,-43671.99,36,信号
220,000932,华菱钢铁,2022-03-07,5.164,2022-03-09,4.829,96800,-6.5811%,-32911.23,2,信号
221,600018,上港集团,2022-03-07,4.93,2022-03-28,4.476,100,-11.1376%,-55.47,15,信号
222,601001,晋控煤业,2022-03-07,12.464,2022-03-09,10.703,27700,-14.2189%,-49116.71,2,信号
223,301078,孩子王,2022-03-08,26.68,2022-03-15,19.167,15000,-28.2308%,-113037.69,5,信号
224,601618,中国中冶,2022-03-08,4.353,2022-03-14,3.709,114800,-14.8797%,-74397.54,4,信号
225,300075,数字政通,2022-03-09,18.547,2022-03-16,17.796,26900,-4.1459%,-20695.33,5,信号
226,300094,国联水产,2022-03-09,5.823,2022-04-08,6.217,11300,6.6593%,4383.95,20,信号
227,300666,江丰电子,2022-03-09,61.59,2022-03-23,56.281,8100,-8.7112%,-43479.74,10,信号
228,600668,尖峰集团,2022-03-09,15.516,2022-03-29,16.592,32200,6.8277%,34128.53,14,信号
229,000889,中嘉博创,2022-03-10,4.882,2022-03-28,4.508,102400,-7.7666%,-38849.55,12,信号
230,002941,新疆交建,2022-03-10,15.298,2022-03-24,14.593,32600,-4.7035%,-23468.42,10,信号
231,601088,中国神华,2022-03-10,14.787,2022-04-20,18.871,33800,27.4850%,137442.33,27,信号
232,300059,东方财富,2022-03-14,16.361,2022-04-25,16.484,26500,0.6485%,2813.11,28,信号
233,002603,以岭药业,2022-03-15,26.993,2022-03-28,26.637,18500,-1.4205%,-7097.16,9,信号
234,300142,沃森生物,2022-03-15,45.891,2022-04-14,51.262,8500,11.5931%,45244.19,20,信号
235,300199,翰宇药业,2022-03-16,21.211,2022-03-23,19.94,23500,-6.0842%,-30342.03,5,信号
236,600816,建元信托,2022-03-16,4.302,2022-03-23,4.128,100,-6.3007%,-27.42,5,信号
237,601995,中金公司,2022-03-16,40.29,2022-04-20,38.591,4100,-4.3137%,-7129.41,23,信号
238,000002,万科Ａ,2022-03-23,16.014,2022-04-22,17.447,31200,8.8412%,44196.00,20,信号
239,600036,招商银行,2022-03-23,36.46,2022-04-19,32.736,13700,-10.3052%,-51500.97,17,信号
240,600048,保利发展,2022-03-23,15.588,2022-04-21,15.652,32000,0.3127%,1560.32,19,信号
241,601155,新城控股,2022-03-23,27.013,2022-04-20,28.736,13200,6.2687%,22364.11,18,信号
242,601318,中国平安,2022-03-23,36.078,2022-04-20,35.132,13800,-2.7183%,-13540.70,18,信号
243,000723,美锦能源,2022-03-24,14.007,2022-04-06,12.694,33900,-9.4670%,-44975.14,7,信号
244,000792,盐湖股份,2022-03-28,31.296,2022-04-07,29.265,14700,-6.5809%,-30290.24,6,信号
245,002466,天齐锂业,2022-03-28,80.701,2022-04-01,76.363,6100,-5.4706%,-26944.08,4,信号
246,600547,山东黄金,2022-03-28,20.687,2022-04-19,20.917,100,0.6230%,12.92,14,信号
247,002603,以岭药业,2022-03-29,27.994,2022-04-19,27.236,17800,-2.8036%,-13977.10,13,信号
248,300339,润和软件,2022-03-29,20.661,2022-04-08,18.972,24100,-8.2704%,-41202.14,6,信号
249,000858,五粮液,2022-04-01,132.69,2022-05-10,128.56,3700,-3.2098%,-15766.62,22,信号
250,601919,中远海控,2022-04-06,8.924,2022-04-11,7.826,56000,-12.3951%,-61978.02,3,信号
251,000723,美锦能源,2022-04-07,12.806,2022-06-30,12.134,39000,-5.3457%,-26712.67,56,信号
252,002405,四维图新,2022-04-07,15.032,2022-04-13,13.587,33200,-9.6989%,-48426.13,4,信号
253,300147,ST香雪,2022-04-07,9.535,2022-04-14,7.636,18600,-19.9923%,-35473.37,5,信号
254,000792,盐湖股份,2022-04-08,31.086,2022-04-18,28.186,16000,-9.4186%,-46868.33,6,信号
255,002639,雪人集团,2022-04-08,12.406,2022-04-18,11.304,2400,-8.9726%,-2672.90,6,信号
